upper_OD_mm,taper_start_A_mm,Kt_peak,station_A_mm,station_U_mm,profile_OD_mm,local_Kt,limit_case,limit_vm_MPa,MS_limit,ultimate_case,ultimate_vm_MPa,MS_ultimate,station_PASS
112.0,325.0,2.0,700.0,225.0,97.41035868513859,1.9756592351443862,LC4+,233.82097920979265,1.151218430869243,LC4+,350.7314688146889,0.6308773259870206,True
112.0,325.0,2.0,710.0,235.0,98.2630413965845,1.9650899380681892,LC4+,226.97467101531163,1.2161063071485532,LC4+,340.46200652296744,0.6800699903101026,True
112.0,325.0,2.0,720.0,245.0,99.10560330967031,1.9526200240216003,LC4+,220.31307319587418,1.2831146273049208,LC4+,330.46960979381134,0.730870201217249,True
112.0,325.0,2.0,730.0,255.0,99.93637459629176,1.9382494930046195,LC4+,213.83122866516018,1.3523224514023218,LC4+,320.7468429977402,0.7833378955627943,True
112.0,325.0,2.0,740.0,265.0,100.75368542834447,1.9219783450172465,LC4+,207.52361513662188,1.423820535647729,LC4+,311.28542270493296,0.8375418772571244,True
112.0,325.0,2.0,750.0,275.0,101.55586597772417,1.9038065800594812,LC4+,201.38422810586096,1.4977129774809859,LC4+,302.0763421587914,0.8935610644388654,True
112.0,325.0,2.0,760.0,285.0,102.34124641632651,1.8837341981313243,LC4+,195.40664717147368,1.5741191882720669,LC4+,293.10997075721065,0.9514859850120896,True
112.0,325.0,2.0,770.0,295.0,103.1081569160472,1.8617611992327747,LC4+,189.5840878432526,1.6531762539896202,LC4+,284.3761317648789,1.0114205663115476,True
112.0,325.0,2.0,780.0,305.0,103.85492764878188,1.8378875833638335,LC4+,183.90944059209482,1.7350417595779528,LC4+,275.86416088814224,1.0734842763135704,True
112.0,325.0,2.0,790.0,315.0,104.5798887864263,1.8121133505245002,LC4+,178.37529855212915,1.819897172326252,LC4+,267.5629478281937,1.1378146886290472,True
112.0,325.0,2.0,800.0,325.0,105.28137050087606,1.7844385007147747,LC4+,172.9739749839643,1.907951904595076,LC4+,259.4609624759464,1.2045705625293355,True
112.0,325.0,2.0,810.0,335.0,105.9577029640269,1.7548630339346574,LC4+,167.6975113406815,1.9994482087342575,LC4+,251.54626701102228,1.2739355538714316,True
112.0,325.0,2.0,820.0,345.0,106.60721634777448,1.723386950184148,LC4+,162.53767653793028,2.0946670994316716,LC4+,243.80651480689536,1.346122704936934,True
112.0,325.0,2.0,830.0,355.0,107.2282408240145,1.690010249463246,LC4+,157.4859578094167,2.1939355546144044,LC4+,236.22893671412513,1.4213799035645311,True
112.0,325.0,2.0,840.0,365.0,107.81910656464261,1.6547329317719526,LC4+,152.53354332285986,2.2976353203526254,LC4+,228.80031498428977,1.4999965583057677,True
112.0,325.0,2.0,850.0,375.0,108.37814374155452,1.6175549971102667,LC4+,147.67129653310158,2.4062137450472574,LC4+,221.50694479965242,1.5823118120172706,True
112.0,325.0,2.0,860.0,385.0,108.90368252664592,1.5784764454781888,LC4+,142.88972205271935,2.5201972036478417,LC4+,214.3345830790791,1.6687247190014114,True
112.0,325.0,2.0,870.0,395.0,109.39405309181245,1.5374972768757194,LC4+,138.17892262051524,2.6402078584836226,LC4+,207.2683839307728,1.7597069516933503,True
112.0,325.0,2.0,880.0,405.0,109.84758560894981,1.4946174913028571,LC4+,133.52854653909634,2.7669847612152707,LC4+,200.29281980864448,1.8558187984296026,True
112.0,325.0,2.0,890.0,415.0,110.2626102499537,1.4498370887596033,LC4+,128.92772472884747,2.901410662895645,LC4+,193.39158709327123,1.9577294886365917,True
112.0,325.0,2.0,900.0,425.0,110.63745718671979,1.4031560692459573,LC4+,124.3649963016031,3.0445464154572264,LC4+,186.5474944524047,2.0662432732160805,True
112.0,325.0,2.0,910.0,435.0,110.97045659114374,1.3545744327619191,LC4+,119.8282212884792,3.1976755942079613,LC4+,179.74233193271883,2.182333253660641,True
112.0,325.0,2.0,920.0,445.0,111.2599386351213,1.3040921793074889,LC4+,115.30447885920594,3.3623630666957425,LC4+,172.95671828880893,2.307185784161649,True
112.0,325.0,2.0,930.0,455.0,111.50423349054807,1.251709308882667,LC4+,110.77994904460128,3.540532870235266,LC4+,166.16992356690196,2.442259511960996,True
112.0,325.0,2.0,940.0,465.0,111.70167132931977,1.1974258214874525,LC4+,106.2397756256011,3.7345732522310575,LC4+,159.35966343840164,2.5893650103063814,True
112.0,325.0,2.0,950.0,475.0,111.85058232333208,1.1412417171218459,LC4+,101.66790750056755,3.947480599983747,LC4+,152.50186125085136,2.7507738942222697,True
112.0,325.0,2.0,960.0,485.0,111.94929664448068,1.0831569957858478,LC4+,97.04691553226512,4.183060144067825,LC4+,145.57037329839767,2.9293709773449907,True
112.0,325.0,2.0,970.0,495.0,111.99614446466127,1.0231716574794572,LC4+,92.35778170347969,4.446211361105578,LC4+,138.53667255521955,3.128870640891173,True
112.0,325.0,2.0,973.780356685791,498.78035668579105,112.0,1.0,LC4+,90.56313263382883,4.554136494303534,LC4+,135.8446989507433,3.2106906225866405,True
112.0,325.0,2.25,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
112.0,325.0,2.25,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
112.0,325.0,2.25,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
112.0,325.0,2.25,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
112.0,325.0,2.25,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
112.0,325.0,2.25,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
112.0,325.0,2.25,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
112.0,325.0,2.25,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
112.0,325.0,2.25,330.0,-145.0,74.00673615987151,1.0382368709725647,LC4+,341.712986672978,0.471995562408563,LC4+,512.569480009467,0.11594627130244906,True
112.0,325.0,2.25,340.0,-135.0,74.05999925330451,1.1129287845079514,LC4+,368.2110336032371,0.3660644415723937,LC4+,552.316550404856,0.03563798618874592,True
112.0,325.0,2.25,350.0,-125.0,74.16492518823722,1.185244926830348,LC4+,392.1880306071797,0.28254806558288603,LC4+,588.2820459107699,-0.02767727831224598,False
112.0,325.0,2.25,360.0,-115.0,74.3198441365653,1.2551852979397546,LC4+,413.3543226317914,0.21687369034256698,LC4+,620.0314839476871,-0.07746620162233497,False
112.0,325.0,2.25,370.0,-105.0,74.52308627018442,1.3227498978361711,LC4+,431.5326958691072,0.16561272138825434,LC4+,647.299043803661,-0.11632806277789087,False
112.0,325.0,2.25,380.0,-95.0,74.7729817609903,1.3879387265195975,LC4+,446.6536250915566,0.12615228387969157,LC4+,669.9804376373351,-0.14624372911970385,False
112.0,325.0,2.25,390.0,-85.0,75.0678607808786,1.450751783990034,LC4+,458.74370876462626,0.09647280254709911,LC4+,688.1155631469394,-0.1687442769291707,False
112.0,325.0,2.25,400.0,-75.0,75.40605350174502,1.5111890702474802,LC4+,467.9096052788724,0.07499396106693279,LC4+,701.8644079183085,-0.18502777239193435,False
112.0,325.0,2.25,410.0,-65.0,75.78589009548521,1.5692505852919363,LC4+,474.3198435433859,0.060465858316953947,LC4+,711.4797653150789,-0.19604178799562944,False
112.0,325.0,2.25,420.0,-55.0,76.20570073399487,1.6249363291234025,LC4+,478.18656326737675,0.051890702580760006,LC4+,717.2798449010652,-0.20254276755971545,False
112.0,325.0,2.25,430.0,-45.0,76.6638155891697,1.6782463017418785,LC4+,479.7487132472388,0.04846555313381029,LC4+,719.6230698708586,-0.20513943486740993,False
112.0,325.0,2.25,440.0,-35.0,77.15856483290536,1.7291805031473646,LC4+,479.2576563008565,0.04953983183575694,LC4+,718.886484451285,-0.20432500489058603,False
112.0,325.0,2.25,450.0,-25.0,77.68827863709751,1.7777389333398603,LC4+,476.96560916514477,0.054583371074540254,LC4+,715.4484137477172,-0.2005014072171809,False
112.0,325.0,2.25,460.0,-15.0,78.25128717364188,1.823921592319366,LC4+,473.11694420380127,0.06316209166105491,LC4+,709.6754163057021,-0.19399772507604607,False
112.0,325.0,2.25,470.0,-5.0,78.84592061443412,1.8677284800858818,LC4+,467.9421125211585,0.07491928283598615,LC4+,701.9131687817378,-0.1850843872999549,False
112.0,325.0,2.25,480.0,5.0,79.47050913136992,1.9091595966394075,LC4+,461.6538015420101,0.08956104838709411,LC4+,692.4807023130152,-0.17398420188546349,False
112.0,325.0,2.25,490.0,15.0,80.12338289634496,1.948214941979943,LC4+,454.44488693219523,0.10684488804700609,LC4+,681.6673303982928,-0.16088101264030807,False
112.0,325.0,2.25,500.0,25.0,80.80287208125495,1.9848945161074887,LC4+,446.48774877288554,0.12657066488930813,LC4+,669.7316231593285,-0.1459265469626454,False
112.0,325.0,2.25,510.0,35.0,81.50730685799552,2.019198319022044,LC4+,437.9345687274567,0.14857340780749384,LC4+,656.9018530911852,-0.12924587241101892,False
112.0,325.0,2.25,520.0,45.0,82.23501739846238,2.0511263507236093,LC4+,428.9182884687077,0.17271753973413762,LC4+,643.3774327030616,-0.11094177239506076,False
112.0,325.0,2.25,530.0,55.0,82.98433387455123,2.0806786112121847,LC4+,419.55397633837663,0.19889222452350896,LC4+,629.3309645075651,-0.0910982737873467,False
112.0,325.0,2.25,540.0,65.0,83.75358645815771,2.10785510048777,LC4+,409.94041108024334,0.22700760014006227,LC4+,614.9106166203649,-0.0697835026108472,False
112.0,325.0,2.25,550.0,75.0,84.54110532117753,2.132655818550365,LC4+,400.1617445863934,0.25699172098497325,LC4+,600.2426168795901,-0.04705200211609695,False
112.0,325.0,2.25,560.0,85.0,85.34522063550637,2.15508076539997,LC4+,390.28914868590226,0.2887880733901864,LC4+,585.4337230288533,-0.02294661632977224,False
112.0,325.0,2.25,570.0,95.0,86.1642625730399,2.175129941036585,LC4+,380.3823844463646,0.3223535593849902,LC4+,570.573576669547,0.0024999814025370437,True
112.0,325.0,2.25,580.0,105.0,86.99656130567381,2.19280334546021,LC4+,370.4912574223538,0.3576568675319334,LC4+,555.7368861335308,0.029264053317781036,True
112.0,325.0,2.25,590.0,115.0,87.84044700530379,2.2081009786708448,LC4+,360.65694024288206,0.39467716789605634,LC4+,540.9854103643232,0.05732980786818298,True
112.0,325.0,2.25,600.0,125.0,88.6942498438255,2.2210228406684895,LC4+,350.913156355527,0.43340308247202475,LC4+,526.3697345332906,0.08668861918356252,True
112.0,325.0,2.25,610.0,135.0,89.55629999313464,2.231568931453144,LC4+,341.28722695885676,0.4738318936871264,LC4+,511.9308404382851,0.11733842702324249,True
112.0,325.0,2.25,620.0,145.0,90.4249276251269,2.239739251024809,LC4+,331.80098826400445,0.5159689626957273,LC4+,497.70148239600684,0.14928329577462662,True
112.0,325.0,2.25,630.0,155.0,91.29846291169794,2.2455337993834834,LC4+,322.4715891152612,0.559827336665657,LC4+,483.7073836728918,0.1825331167299613,True
112.0,325.0,2.25,640.0,165.0,92.17523602474346,2.2489525765291676,LC4+,313.31218035051324,0.605427530577574,LC4+,469.96827052576987,0.21710344266450932,True
112.0,325.0,2.25,650.0,175.0,93.05357713615912,2.249995582461862,LC4+,304.332507605548,0.6527974745699834,LC4+,456.49876140832214,0.25301544791786634,True
112.0,325.0,2.25,660.0,185.0,93.93181641784062,2.2486628171815664,LC4+,295.5394189336826,0.7019726228563452,LC4+,443.30912840052395,0.2902960109659767,True
112.0,325.0,2.25,670.0,195.0,94.80828404168363,2.2449542806882805,LC4+,286.93729788805877,0.752996224967005,LC4+,430.4059468320881,0.3289779200545089,True
112.0,325.0,2.25,680.0,205.0,95.68131017958385,2.2388699729820045,LC4+,278.5284317811935,0.8059197647554595,LC4+,417.7926476717901,0.36910020601739313,True
112.0,325.0,2.25,690.0,215.0,96.54922500343694,2.230409894062739,LC4+,270.31332381773836,0.8608035774779386,LC4+,405.4699857266075,0.4107086100959323,True
112.0,325.0,2.25,700.0,225.0,97.41035868513859,2.219574043930483,LC4+,262.29095677131704,0.9177176605389006,LC4+,393.4364351569757,0.453856198579524,True
112.0,325.0,2.25,710.0,235.0,98.2630413965845,2.2063624225852365,LC4+,254.45901489347628,0.9767426994503221,LC4+,381.68852234021455,0.4986041406038222,True
112.0,325.0,2.25,720.0,245.0,99.10560330967031,2.190775030027001,LC4+,246.8140698297104,1.0379713374810655,LC4+,370.22110474456554,0.5450226706947245,True
112.0,325.0,2.25,730.0,255.0,99.93637459629176,2.172811866255774,LC4+,239.35173548728002,1.101509725743063,LC4+,359.02760323091996,0.5931922639165437,True
112.0,325.0,2.25,740.0,265.0,100.75368542834447,2.152472931271558,LC4+,232.06679605590372,1.1674794005378946,LC4+,348.1001940838557,0.6432050591221674,True
112.0,325.0,2.25,750.0,275.0,101.55586597772417,2.129758225074352,LC4+,224.9533107230429,1.2360195472707733,LC4+,337.4299660845644,0.6951665752669081,True
112.0,325.0,2.25,760.0,285.0,102.34124641632651,2.104667747664155,LC4+,218.0046980446593,1.3072897259166316,LC4+,327.00704706698906,0.7491977776332841,True
112.0,325.0,2.25,770.0,295.0,103.1081569160472,2.0772014990409686,LC4+,211.2138024222013,1.381473152945464,LC4+,316.8207036333019,0.8054375659175688,True
112.0,325.0,2.25,780.0,305.0,103.85492764878188,2.0473594792047916,LC4+,204.57294468851694,1.4587806601985838,LC4+,306.8594170327754,0.86404577552497,True
112.0,325.0,2.25,790.0,315.0,104.5798887864263,2.015141688155625,LC4+,198.0739584105086,1.5394554843879664,LC4+,297.1109376157629,0.9252068085751048,True
112.0,325.0,2.25,800.0,325.0,105.28137050087606,1.9805481258934683,LC4+,191.70821316587939,1.6237790843356783,LC4+,287.56231974881905,0.9891340440556766,True
112.0,325.0,2.25,810.0,335.0,105.9577029640269,1.9435787924183217,LC4+,185.46662573691555,1.7120782404997525,LC4+,278.1999386053734,1.0560752201005408,True
112.0,325.0,2.25,820.0,345.0,106.60721634777448,1.9042336877301846,LC4+,179.33965987797012,1.8047337679923188,LC4+,269.0094898169552,1.1263190394852303,True
112.0,325.0,2.25,830.0,355.0,107.2282408240145,1.8625128118290575,LC4+,173.31731504768237,1.9021912776667271,LC4+,259.97597257152364,1.2002033278003545,True
112.0,325.0,2.25,840.0,365.0,107.81910656464261,1.8184161647149408,LC4+,167.3891042449352,2.004974560733511,LC4+,251.0836563674028,1.2781251805693414,True
112.0,325.0,2.25,850.0,375.0,108.37814374155452,1.7719437463878336,LC4+,161.5440208424315,2.1137023665556858,LC4+,242.31603126364726,1.360553682796358,True
112.0,325.0,2.25,860.0,385.0,108.90368252664592,1.7230955568477362,LC4+,155.77049406723316,2.229109614192382,LC4+,233.65574110084978,1.4480459898184788,True
112.0,325.0,2.25,870.0,395.0,109.39405309181245,1.671871596094649,LC4+,150.0563325276712,2.352074461151075,LC4+,225.08449879150677,1.5412678486128764,True
112.0,325.0,2.25,880.0,405.0,109.84758560894981,1.6182718641285716,LC4+,144.38865492537323,2.4836532015619492,LC4+,216.5829823880599,1.6410200547295357,True
112.0,325.0,2.25,890.0,415.0,110.2626102499537,1.562296360949504,LC4+,138.7538068153661,2.625125764436295,LC4+,208.13071022304914,1.7482729453380528,True
112.0,325.0,2.25,900.0,425.0,110.63745718671979,1.5039450865574466,LC4+,133.13726198392797,2.7780557636878624,LC4+,199.705892975892,1.8642119242272455,True
112.0,325.0,2.25,910.0,435.0,110.97045659114374,1.443218040952399,LC4+,127.52350670458506,2.944370830118608,LC4+,191.2852600568776,1.9902983629262336,True
112.0,325.0,2.25,920.0,445.0,111.2599386351213,1.380115224134361,LC4+,121.89590481640609,3.126471687113649,LC4+,182.84385722460917,2.1283522929476564,True
112.0,325.0,2.25,930.0,455.0,111.50423349054807,1.3146366361033335,LC4+,116.23654126940995,3.3273827189520375,LC4+,174.3548119041149,2.280666554328119,True
112.0,325.0,2.25,940.0,465.0,111.70167132931977,1.2467822768593155,LC4+,110.52604155224596,3.550963672775982,LC4+,165.78906232836897,2.4501672906929897,True
112.0,325.0,2.25,950.0,475.0,111.85058232333208,1.1765521464023074,LC4+,104.74336436765721,3.802213515258414,LC4+,157.11504655148582,2.640644308453032,True
112.0,325.0,2.25,960.0,485.0,111.94929664448068,1.1039462447323098,LC4+,98.86556527821426,4.087716826222807,LC4+,148.2983479173214,2.8570894958243147,True
112.0,325.0,2.25,970.0,495.0,111.99614446466127,1.0289645718493214,LC4+,92.86753027742766,4.416317183167936,LC4+,139.30129541614153,3.1062073277296998,True
112.0,325.0,2.25,973.780356685791,498.78035668579105,112.0,1.0,LC4+,90.56313263382883,4.554136494303534,LC4+,135.8446989507433,3.2106906225866405,True
112.0,350.0,1.5,250.0,-225.0,74.0,1.0,LC4+,292.37427177639455,0.7203976155080098,LC4+,438.56140766459185,0.3042643287880471,True
112.0,350.0,1.5,260.0,-215.0,74.0,1.0,LC4+,297.07034420784856,0.6932016601699915,LC4+,445.6055163117729,0.28364658663649456,True
112.0,350.0,1.5,270.0,-205.0,74.0,1.0,LC4+,301.7683884424068,0.6668412572843054,LC4+,452.6525826636101,0.26366229180466916,True
112.0,350.0,1.5,280.0,-195.0,74.0,1.0,LC4+,306.46831379907775,0.641278975188833,LC4+,459.70247069861665,0.24428306667728616,True
112.0,350.0,1.5,290.0,-185.0,74.0,1.0,LC4+,311.1700350402296,0.6164795557354026,LC4+,466.7550525603445,0.22548218141901932,True
112.0,350.0,1.5,300.0,-175.0,74.0,1.0,LC4+,315.87347197159596,0.5924097609729977,LC4+,473.81020795739386,0.20723443774228612,True
112.0,350.0,1.5,310.0,-165.0,74.0,1.0,LC4+,320.5785490768347,0.5690382324347081,LC4+,480.867823615252,0.18951606223015638,True
112.0,350.0,1.5,320.0,-155.0,74.0,1.0,LC4+,325.28519518322923,0.5463353618558207,LC4+,487.92779277484374,0.17230460832542027,True
112.0,350.0,1.5,330.0,-145.0,74.0,1.0,LC4+,329.99334315549385,0.52427317227119,LC4+,494.9900147332408,0.15557886618836392,True
112.0,350.0,1.5,340.0,-135.0,74.0,1.0,LC4+,334.7029296149834,0.5028252085472111,LC4+,502.0543944224753,0.13931877970709672,True
112.0,350.0,1.5,350.0,-125.0,74.0,1.0,LC4+,339.41389468189226,0.4819664364990861,LC4+,509.12084202283864,0.1235053700165365,True
112.0,350.0,1.5,360.0,-115.0,74.02898510974761,1.0315485637063255,LC4+,353.3391912659235,0.42356130435992756,LC4+,530.0087868988853,0.07922739044914318,True
112.0,350.0,1.5,370.0,-105.0,74.11468793678145,1.0620691191565157,LC4+,364.8967360607955,0.378472182103035,LC4+,547.3451040911933,0.04504451711456059,True
112.0,350.0,1.5,380.0,-95.0,74.25522972778808,1.0915616663505712,LC4+,373.990526319394,0.3449538547145705,LC4+,560.9857894790911,0.019633671168633793,True
112.0,350.0,1.5,390.0,-85.0,74.44873172945402,1.1200262052884913,LC4+,380.6150574862178,0.32154519403955484,LC4+,570.922586229327,0.001887145116799216,True
112.0,350.0,1.5,400.0,-75.0,74.69331518846583,1.1474627359702767,LC4+,384.84544433064656,0.307018200189058,LC4+,577.2681664959697,-0.009126029810283098,False
112.0,350.0,1.5,410.0,-65.0,74.98710135151005,1.1738712583959268,LC4+,386.82272850910107,0.3003372421746555,LC4+,580.2340927636518,-0.014190984063747192,False
112.0,350.0,1.5,420.0,-55.0,75.3282114652732,1.199251772565442,LC4+,386.7367767005686,0.30062624064700305,LC4+,580.1051650508527,-0.013971889131761506,False
112.0,350.0,1.5,430.0,-45.0,75.71476677644185,1.223604278478822,LC4+,384.80897284511525,0.30714207696621565,LC4+,577.2134592676729,-0.009032116600827922,False
112.0,350.0,1.5,440.0,-35.0,76.14488853170252,1.246928776136067,LC4+,381.27639836532,0.3192529150940271,LC4+,571.9145975479801,0.00014932728135641504,True
112.0,350.0,1.5,450.0,-25.0,76.61669797774175,1.269225265537177,LC4+,376.3785639405808,0.336420423984106,LC4+,564.5678459108713,0.013164324080727097,True
112.0,350.0,1.5,460.0,-15.0,77.1283163612461,1.2904937466821518,LC4+,370.3471598492103,0.3581851152977664,LC4+,555.5207397738156,0.02966452743581449,True
112.0,350.0,1.5,470.0,-5.0,77.6778649289021,1.3107342195709917,LC4+,363.3988221082848,0.3841541837747542,LC4+,545.0982331624272,0.0493521446244658,True
